# courses_manifest_round2_us.tsv  —  URL <TAB> subdir <TAB> filename
# ROUND 2 (re-check of previously "login-walled" US courses via 3 channels: prof homepage / course site / GitHub).
# All URLs HEAD-verified 200 + application/pdf by discovery agent. Downloader re-validates %PDF+EOF.
#
# ---- CMU 10-703 Deep RL (Fragkiadaki et al.) — Fall 2019 complete set (F25 slides are Dropbox/Drive-only, blocked). ----
#      Recovered from course GitHub org repo cmudeeprl/703website_f19 (branch master).
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_1.pdf	cmu_10703	lecture_01.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_2.pdf	cmu_10703	lecture_02.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_3.pdf	cmu_10703	lecture_03.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_4_1.pdf	cmu_10703	lecture_04_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_4_2.pdf	cmu_10703	lecture_04_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_5.pdf	cmu_10703	lecture_05.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_6.pdf	cmu_10703	lecture_06.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_7_1.pdf	cmu_10703	lecture_07_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_7_2.pdf	cmu_10703	lecture_07_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_8.pdf	cmu_10703	lecture_08.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_9_1.pdf	cmu_10703	lecture_09_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_9_2.pdf	cmu_10703	lecture_09_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_10_1.pdf	cmu_10703	lecture_10_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_10_2.pdf	cmu_10703	lecture_10_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_11.pdf	cmu_10703	lecture_11.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_12_1.pdf	cmu_10703	lecture_12_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_12_2.pdf	cmu_10703	lecture_12_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_13_1.pdf	cmu_10703	lecture_13_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_13_2.pdf	cmu_10703	lecture_13_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_14.pdf	cmu_10703	lecture_14.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_15.pdf	cmu_10703	lecture_15.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_16.pdf	cmu_10703	lecture_16.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_17.pdf	cmu_10703	lecture_17.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_18.pdf	cmu_10703	lecture_18.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_19.pdf	cmu_10703	lecture_19.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_20.pdf	cmu_10703	lecture_20.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_21.pdf	cmu_10703	lecture_21.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_22.pdf	cmu_10703	lecture_22.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_23.pdf	cmu_10703	lecture_23.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/lecture_25.pdf	cmu_10703	lecture_25.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/recitation_1.pdf	cmu_10703	recitation_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/recitation_2_1.pdf	cmu_10703	recitation_2_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/recitation_2_2.pdf	cmu_10703	recitation_2_2.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/recitation_4_1.pdf	cmu_10703	recitation_4_1.pdf
https://raw.githubusercontent.com/cmudeeprl/703website_f19/master/assets/lectures/recitation_4_2.pdf	cmu_10703	recitation_4_2.pdf
#
# ---- Princeton COS435/ECE433 Intro to RL (Benjamin Eysenbach) — Spring 2025 lectures + precepts. ----
#      Recovered from ben-eysenbach/intro-rl (branch main, s25_material/).
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-1-what-is-rl.pdf	princeton_cos435	lecture_01_what-is-rl.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-2-mdp.pdf	princeton_cos435	lecture_02_mdp.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-3-bandits.pdf	princeton_cos435	lecture_03_bandits.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-4-cem-mpc.pdf	princeton_cos435	lecture_04_cem-mpc.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-5-imitation.pdf	princeton_cos435	lecture_05_imitation.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-6-policy-gradient.pdf	princeton_cos435	lecture_06_policy-gradient.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-7-value-functions.pdf	princeton_cos435	lecture_07_value-functions.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-8-policy-value-iteration.pdf	princeton_cos435	lecture_08_policy-value-iteration.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-9-learning-value-functions.pdf	princeton_cos435	lecture_09_learning-value-functions.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-10-q-learning.pdf	princeton_cos435	lecture_10_q-learning.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-11-dqn.pdf	princeton_cos435	lecture_11_dqn.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-12-ppo.pdf	princeton_cos435	lecture_12_ppo.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-13-ppo.pdf	princeton_cos435	lecture_13_ppo.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-14-ddpg.pdf	princeton_cos435	lecture_14_ddpg.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-15-td3.pdf	princeton_cos435	lecture_15_td3.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-16-stochastic-actors.pdf	princeton_cos435	lecture_16_stochastic-actors.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-17-maxent-rl.pdf	princeton_cos435	lecture_17_maxent-rl.pdf
https://raw.githubusercontent.com/ben-eysenbach/intro-rl/main/s25_material/lecture-18-exploration.pdf	princeton_cos435	lecture_18_exploration.pdf
