# courses_manifest_canada.tsv  —  URL <TAB> subdir <TAB> filename
# BATCH: Canada — Alberta (Martha White), Waterloo CS885 (spring18 full set),
#        Toronto IntroRL (Farahmand), UBC CPSC533V, UMass 687
# (McGill COMP579 + UdeM IFT6162 = NO public materials, documented as login-walled)
#
# ---- U Alberta — RL course (Martha White; CMPUT365 / Coursera RL Spec companion) ----
https://marthawhite.github.io/rlcourse/lectures/Lec1-Introduction.pdf	alberta_rlcourse	Lec01-Introduction.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec2-StatisticsBackground.pdf	alberta_rlcourse	Lec02-StatisticsBackground.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec2b-StatisticsBackground.pdf	alberta_rlcourse	Lec02b-StatisticsBackground.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec3-C1M1-Review.pdf	alberta_rlcourse	Lec03-C1M1-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec4-C1M2-Review.pdf	alberta_rlcourse	Lec04-C1M2-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec5-C1M2-Worksheet.pdf	alberta_rlcourse	Lec05-C1M2-Worksheet.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec6-C1M3-Review.pdf	alberta_rlcourse	Lec06-C1M3-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec7-C1M3-Worksheet.pdf	alberta_rlcourse	Lec07-C1M3-Worksheet.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec8-C1M4-Review.pdf	alberta_rlcourse	Lec08-C1M4-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec9-C2M1-Review.pdf	alberta_rlcourse	Lec09-C2M1-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec10-C2M2-Review.pdf	alberta_rlcourse	Lec10-C2M2-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec11-C2M3-Review.pdf	alberta_rlcourse	Lec11-C2M3-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec12-C2M4-Review.pdf	alberta_rlcourse	Lec12-C2M4-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec13-C3M1-Review.pdf	alberta_rlcourse	Lec13-C3M1-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec14-Midterm-Review.pdf	alberta_rlcourse	Lec14-Midterm-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec15-C3M2-Review.pdf	alberta_rlcourse	Lec15-C3M2-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec16-C3M3-Review.pdf	alberta_rlcourse	Lec16-C3M3-Review.pdf
https://marthawhite.github.io/rlcourse/lectures/Lec17-Final-Review.pdf	alberta_rlcourse	Lec17-Final-Review.pdf
https://marthawhite.github.io/rlcourse/docs/syllabus.pdf	alberta_rlcourse	syllabus.pdf
#
# ---- U Waterloo — CS885 Reinforcement Learning (Poupart, Spring 2018 = fullest set) ----
